,id,title,release_date,tagline,overview,keywords,genres,runtime,budget,revenue,return,return_type,popularity,vote_average,vote_count,production_countries,original_language,spoken_languages,production_companies,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie
220,220,Prometheus,2012-05-30,The Search for Our Beginning Could Lead to Our End.,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.","['android', 'dystopia', 'alien', 'spin off', 'creation', 'emergency surgery', 'aftercreditsstinger', 'stasis', 'archeological dig', 'god complex', 'cave drawing', 'genetic mutation', 'origins of life']","['Science Fiction', 'Adventure', 'Mystery']",124.0,130.0,403.17,3.1013076923076923,massive success,68.889395,6.3,5080,"['United Kingdom', 'United States of America']",en,"['', 'English']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Scott Free Productions', 'Brandywine Productions']",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
221,221,Stuart Little 2,2002-07-19,A Little Goes A Long Way,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.","['mouse', 'falcon', 'bird', 'friendship', 'family']","['Family', 'Adventure', 'Animation', 'Comedy']",78.0,120.0,169.957,1.4163083333333333,success,27.990284000000003,5.4,613,['United States of America'],en,['English'],"['Columbia Pictures', 'Sony Pictures Entertainment']",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
222,222,Elysium,2013-08-07,He can save us all.,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.","['dystopia', 'space station', 'class conflict']","['Science Fiction', 'Action', 'Drama', 'Thriller']",109.0,115.0,286.141,2.488182608695652,success,67.33766999999999,6.4,3439,['United States of America'],en,['English'],"['TriStar Pictures', 'Media Rights Capital', 'Sony Pictures Entertainment (SPE)', 'QED International', 'Alpha Core', 'Genre Films', 'Simon Kinberg Productions']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,The Chronicles of Riddick,2004-06-11,All the power in the universe can't change destiny,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.","['prison', 'dystopia', 'matter of life and death', 'outer space', 'intergalactic travel']","['Action', 'Science Fiction']",119.0,105.0,115.773,1.1026,failure,27.835435999999998,6.3,1570,['United States of America'],en,['English'],"['One Race Films', 'Radar Pictures']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,224,RoboCop,2014-01-30,We've got the future under control.,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.","['cyborg', 'future', 'dystopia', 'police', 'remake', 'violence', 'detroit']","['Action', 'Science Fiction']",102.0,120.0,242.689,2.0224083333333334,success,66.757869,5.7,2342,"['Canada', 'United States of America']",en,['English'],"['Columbia Pictures', 'Strike Entertainment', 'Metro-Goldwyn-Mayer (MGM)']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,225,Speed Racer,2008-05-09,Go!,"Speed Racer is the tale of a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, he must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities. Inspired by the cartoon series.","['car race', 'loss of brother', 'chimp', 'family', 'duringcreditsstinger', 'woman director']","['Action', 'Family', 'Science Fiction']",135.0,120.0,93.946,0.7828833333333333,failure,17.060695000000003,5.7,354,"['Australia', 'Germany', 'United States of America']",en,['English'],"['Village Roadshow Pictures', 'Studio Babelsberg', 'Anarchos Productions', 'Silver Pictures', 'Warner Bros.', 'Velocity Productions']",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226,226,How Do You Know,2010-12-17,How do you know it's love?,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.","['love triangle', 'baseball', 'athlete', 'aftercreditsstinger']","['Comedy', 'Drama', 'Romance']",121.0,120.0,48.669,0.40557499999999996,failure,11.137655,4.9,223,['United States of America'],en,['English'],"['Columbia Pictures', 'Gracie Films', 'Road Rebel']",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
227,227,Knight and Day,2010-06-15,Every Hit Man Deserves a Second Shot!,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.","['spy', 'airport', 'gas station', 'garage', 'pilot', 'chase', 'secret agent', 'rope', 'exploding building', 'car chase', 'police car', 'boy genius', 'duringcreditsstinger']","['Action', 'Comedy']",109.0,117.0,261.93,2.238717948717949,success,44.906918,5.9,1547,['United States of America'],en,"['English', 'Deutsch', 'Español']","['Tree Line Films', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Regency Enterprises', 'Pink Machine']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,228,Oblivion,2013-04-10,Earth is a memory worth fighting for,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.","['spacecraft', 'dystopia', 'space', 'drone', 'imax', 'human vs alien']","['Action', 'Science Fiction', 'Adventure', 'Mystery']",124.0,120.0,286.169,2.3847416666666663,success,67.698004,6.4,4800,['United States of America'],en,['English'],"['Universal Pictures', 'Chernin Entertainment', 'Relativity Media', 'Monolith Pictures (III)', 'Radical Studios']",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,229,Star Wars: Episode III - Revenge of the Sith,2005-05-17,The saga is complete.,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.","['showdown', 'death star', 'vision', 'cult figure', 'hatred', 'dream sequence', 'expectant mother', 'space opera', 'chancel', 'childbirth', 'galactic war']","['Science Fiction', 'Adventure', 'Action']",140.0,113.0,850.0,7.522123893805309,massive success,44.108427,7.1,4116,['United States of America'],en,['English'],['Lucasfilm'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,230,Star Wars: Episode II - Attack of the Clones,2002-05-15,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.","['senate', 'investigation', 'army', 'death star', 'jedi', 'cult figure', 'wedding', 'violence', 'kendo', 'laser gun', 'space opera', 'spaceport', 'teenage rebellion', 'good becoming evil', 'alien race', 'mechanical hand', 'yoda']","['Adventure', 'Action', 'Science Fiction']",142.0,120.0,649.398,5.41165,massive success,43.987061,6.4,3992,['United States of America'],en,['English'],['Lucasfilm'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,"Monsters, Inc.",2001-11-01,We Scare Because We Care.,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.","['monster', 'infant', 'energy supply', 'company', 'rivalry', 'hijinks', 'best friend', 'scream', 'conveyor belt', 'energy company', 'friend']","['Animation', 'Comedy', 'Family']",92.0,115.0,562.816,4.894052173913043,massive success,106.815545,7.5,5996,['United States of America'],en,['English'],"['Walt Disney Pictures', 'Pixar Animation Studios']",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
232,232,The Wolverine,2013-07-23,"When he's most vulnerable, he's most dangerous.","Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.","['japan', 'samurai', 'mutant', 'world war i', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'duringcreditsstinger']","['Action', 'Science Fiction', 'Adventure', 'Fantasy']",126.0,120.0,415.441,3.462008333333333,massive success,15.953444000000001,6.3,4053,"['United Kingdom', 'United States of America']",en,['English'],"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'Big Screen Productions', 'TSG Entertainment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,233,Star Wars: Episode I - The Phantom Menace,1999-05-19,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.","['prophecy', 'senate', 'queen', 'taskmaster', 'galaxy', 'apprentice', 'taxes', 'space opera']","['Adventure', 'Action', 'Science Fiction']",136.0,115.0,924.318,8.037547826086957,massive success,54.035265,6.3,4432,['United States of America'],en,['English'],['Lucasfilm'],1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,234,The Croods,2013-03-20,Meet the first modern family.,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.","['stone age', 'daughter', 'father', 'prehistoric', 'ancient world', 'father daughter relationship', 'family', 'cavemen', 'aftercreditsstinger', 'duringcreditsstinger']","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",98.0,135.0,585.179,4.334659259259259,massive success,64.18332099999999,6.8,2399,['United States of America'],en,['English'],['DreamWorks Animation'],0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
235,235,Asterix at the Olympic Games,2008-01-13,,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina (portrayed by supermodel Vanessa Hessler). Brutus (Benoît Poelvoorde) uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar (Alain Delon) in the process.","['competition', 'greece', 'colosseum', 'olympic games', 'emperor', 'magic', 'horse', 'roman', 'wild boar', 'governance', 'galier']","['Fantasy', 'Adventure', 'Comedy', 'Family']",116.0,97.25,132.9,1.3665809768637533,success,20.344364000000002,5.0,471,"['Belgium', 'France', 'Germany', 'Italy', 'Spain']",fr,"['Français', 'Português']","['Constantin Film', 'TF1 Films Productions', 'Pathé Renn Productions', 'La Petite Reine', 'Tri Pictures', 'Sorolla Films', 'Novo RPI', 'Canal+', 'uFilm', 'Canal+ España', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Les Editions Albert René']",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
236,236,Windtalkers,2002-06-14,Honor Was Their Code.,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.","['japan', 'world war ii', 'radio transmission', 'marine corps', 'u.s. army', 'code', 'navajo', 'pacific war']","['Drama', 'Action', 'History', 'War']",134.0,115.0,77.628,0.6750260869565218,failure,18.714197,5.8,341,['United States of America'],en,"['English', '日本語', '']","['Lion Rock Productions', 'Metro-Goldwyn-Mayer (MGM)']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
237,237,The Huntsman: Winter's War,2016-04-06,The story before Snow White,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.","['witch', 'magic', 'fairy tale', 'snow white', 'huntsman']","['Action', 'Adventure', 'Drama']",114.0,115.0,164.602,1.431321739130435,success,60.467983999999994,6.0,1523,['United States of America'],en,['English'],"['Universal Pictures', 'Perfect World Pictures', 'Roth Films']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
